"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"================================================================================","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Response] Status: 200","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] ✅ Property details fetched successfully","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 📊 Deal stage: ID=1904359900, Name=Funds Provided","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 📝 Sample fields: [
  'body_corporate',
  'registered_encumbrances',
  'unregistered_encumbrances',
  'formal_tenancy_agreement',
  'informal_tenancy_agreement'
]","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 📋 Questionnaire data extracted: 14 fields with values","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642165,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] ✅ Deal associations processed","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🏢 Agency found: Stanford Innovations","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 👤 Primary seller assigned: Pratham Manocha","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 1, Label: Primary Seller","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 3, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍 Contact 231745028561 - Type field: contact","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 👤 Agent assigned: Pratham Manocha","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 6, Label: Agent","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 3, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍 Contact 231660643816 - Type field: contact","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 👥 Additional seller assigned: Corey Sneesby","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 4, Label: Additional Seller","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍    AssociationType - ID: 3, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🔍 Contact 231100331469 - Type field: contact","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 🏢 Found 1 companies for deal","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:22",1762849642164,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] ✅ Batch fetch returned properties for 1 companies","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641845,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot] POST /crm/v3/objects/companies/batch/read","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641844,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] 📦 Batch fetching properties for 1 companies","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641844,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] ✅ Found 1 companies for deal","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641547,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot] GET /crm/v3/objects/deals/183676209634/associations/companies","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641547,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] 🏢 Fetching all companies for deal: 183676209634","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641547,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[Client Dashboard] 👥 Found 3 contacts for deal","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641546,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] ✅ Batch fetch returned properties for 3 contacts","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot] POST /crm/v3/objects/contacts/batch/read","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations] 📦 Batch fetching properties for 3 contacts","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 1, Category: USER_DEFINED, Label: Primary Seller","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 3, Category: HUBSPOT_DEFINED, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]    3. Contact ID: 231745028561","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 6, Category: USER_DEFINED, Label: Agent","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641273,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 3, Category: HUBSPOT_DEFINED, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641272,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]    2. Contact ID: 231660643816","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641272,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 4, Category: USER_DEFINED, Label: Additional Seller","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
"2025-11-11 08:27:21",1762849641272,"conveyancing-portal-backend.vercel.app/api/client/property/183676209634","GET","",-1,"ngltb-1762849640542-3a5dd18b81da","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","info","production","","","lambda","/src/server.js","conveyancing-portal-backend.vercel.app","conveyancing-portal-backend.vercel.app","dpl_G9pBaGqGrfzptpJhxKtgSMrJWeRU",-1,"iad1",-1,-1,"[HubSpot Associations]       - Type ID: 3, Category: HUBSPOT_DEFINED, Label: N/A","prj_aXYlVtFkAkv2wkc0FEWcxgyepsmk","","","01K9S0DJSJZ4EMHME6BYHDWM4W","",-1
